Close_CW8.PA,High_CW8.PA,Low_CW8.PA,Open_CW8.PA,Volume_CW8.PA,dat
419.3635864,421.5357056,418.5689087,420.550293,2640,6/20/2023
417.2637024,420.4689026,416.5,419.3656921,3588,6/21/2023
416.3450012,416.3450012,413.0286865,414.4594116,6218,6/22/2023
415.8089905,419.2101135,414.7680054,415.9320068,3118,6/23/2023
414.9077148,416.3280029,414.1679993,415.5531921,3777,6/26/2023
414.4186096,415.7774048,412.2149048,414.7149963,3039,6/27/2023
418.5109863,418.7077942,415.8117065,416.8443909,3015,6/28/2023
420.0491028,420.3953857,417.6729126,418.5864868,3790,6/29/2023
423.6285095,424.2668152,421.2113037,421.4630127,4108,6/30/2023
424.6137085,426.2431946,423.7059937,425.4852905,6452,7/3/2023
425.2294006,425.6749878,424.6400146,425.014801,6179,7/4/2023
424.9559937,425,422.5000916,424.1278076,4509,7/5/2023
417.9028015,423.2524109,417.3035889,422.8327026,3859,7/6/2023
417.8024902,419.8031921,417.3500061,418.1188965,4300,7/7/2023
416.2102966,417.3887939,414.5765076,415.03479,5420,7/10/2023
417.9108887,418.4472961,415.7999878,416.855896,2014,7/11/2023
419.8479004,422.6369019,418.5244141,418.8746033,2144,7/12/2023
420,420.982605,419.4955139,419.8407898,2625,7/13/2023
419.9570007,421.4995117,419.2000122,420.1137085,2767,7/14/2023
419.3989868,419.7359924,417.571991,418.1914063,4067,7/17/2023
421.8649902,422,418.377594,419.0115967,4188,7/18/2023
425.5953064,426.0415955,423.0260925,424.124115,5530,7/19/2023
425.7579956,425.7579956,423.4212036,423.4212036,2782,7/20/2023
426.1903076,426.9057007,424.8201904,425.0830994,3711,7/21/2023
428.0338135,428.5,424.2271118,424.6398926,3748,7/24/2023
430.1411133,430.697998,427.9200134,428.6279907,5521,7/25/2023
428.5463867,430.3399048,427.8999939,430.0960083,2740,7/26/2023
434.7648926,435.9498901,430,430.4888916,4971,7/27/2023
433.3908081,433.7600098,432,432.3171997,2977,7/28/2023
433.2966003,434.5,432.324707,433.0061951,6160,7/31/2023
433.3157959,435.3900146,432.6907959,434.9562073,5691,8/1/2023
428.6311035,431.2923889,427.6854858,429.6679077,5533,8/2/2023
426.3619995,428.2125854,424.7402039,427.3316956,8078,8/3/2023
425.7432861,428.6202087,424.1697083,427.5492859,3373,8/4/2023
424.9500122,426.0599976,424.6000061,425.3883057,3719,8/7/2023
424.0140076,426.4619141,423.3205872,425.1574097,4386,8/8/2023
423.7080078,427.4699097,423.1799927,427.2120056,4738,8/9/2023
425.6069946,427.2398987,423.5,424.6560059,3607,8/10/2023
422.8269958,424.2598877,421.8099976,423.8492126,3118,8/11/2023
425.3098145,426.3323059,423.3819885,423.6574097,2964,8/14/2023
422.2756958,426.980011,420.7999878,425.8738098,1912,8/15/2023
421.6908875,422.0638123,420.4200134,421.170105,2351,8/16/2023
418.949707,420.7636108,418.4013977,420.1731873,3195,8/17/2023
415.574707,416.8558044,413.7373962,416.4945068,7260,8/18/2023
415.8847046,417.9921875,415.5,416.3566895,3821,8/21/2023
419.8310852,421.2730103,417.6347961,417.8709106,2416,8/22/2023
422.5324097,422.7854919,420.2999878,420.3132019,2559,8/23/2023
420.7026062,426.6575012,420.7026062,426.042511,2047,8/24/2023
420.8197021,421.7879028,419,420.2876892,2169,8/25/2023
424.1975098,425.4255981,422.001709,422.6431885,2744,8/28/2023
427.7333069,427.7333069,424.5,425.5563965,4134,8/29/2023
427.5960083,429.245697,425.5262146,428.5372009,3464,8/30/2023
430.8190918,432.2626038,428.5510864,429.3063965,2332,8/31/2023
432.8023071,433.6318054,430.5,430.6836853,3658,9/1/2023
432.9602051,434.7590942,432.8299866,434.1611023,4633,9/4/2023
434.5,435.3771057,431.8418884,432.5645142,2960,9/5/2023
430.9632874,432.6911011,430.6500854,432.4979858,2666,9/6/2023
430.0975952,431.0499878,428.5,430.0516052,10016,9/7/2023
431.1236877,431.1236877,428.3901062,430.5783081,3327,9/8/2023
430.8811951,432.5397949,430.4299927,431.3634033,5340,9/11/2023
431.1624146,432.7898865,430.881012,432.4204102,2789,9/12/2023
431.0517883,431.2799072,428.9085083,429.9464111,2841,9/13/2023
436.4577026,437.2991943,431.0517883,431.9988098,3767,9/14/2023
434.671814,439.519989,434.25,439.0181885,4539,9/15/2023
432.6192017,434.5098877,432.0499878,434.4151917,4060,9/18/2023
430.7062073,433.6596985,429.7878113,432.5484924,3695,9/19/2023
431.8829956,433,431.4299011,431.9682922,2684,9/20/2023
424.9924927,429.2096863,424.591095,429.1102905,6114,9/21/2023
424.8149109,425.3577881,423.1000061,423.3302917,4844,9/22/2023
424.7464905,424.9999084,421.25,423.4118042,5721,9/25/2023
421.4151001,423.8215027,420.8500061,423.506012,3167,9/26/2023
422.466095,423.8962097,421.7999878,421.9154053,5458,9/27/2023
422.9324951,423.6072083,420.0000916,423.194397,8678,9/28/2023
423.7659912,425.8800049,423.3500061,423.4432983,10546,9/29/2023
423.6719055,424.4364929,421.6000061,423.384613,7483,10/2/2023
417.9410095,423.8898926,417.8222961,423.1731873,7074,10/3/2023
416.9388123,422.2785034,415,415.6138,9078,10/4/2023
416.7562866,419.6340942,416.230011,418.9020081,5704,10/5/2023
419.2261047,420.1195984,416,418.3435059,4085,10/6/2023
422.1000061,422.1000061,419.230011,420.3026123,3113,10/9/2023
427.8745117,428.0288086,424.519989,425.4592896,4453,10/10/2023
426.1766052,428.0947876,425.8204956,426.4411011,5144,10/11/2023
429.4544067,430.3523865,428.6217957,429.1362,2348,10/12/2023
426.8922119,429.9125061,426.0404053,428.2965088,3155,10/13/2023
428.7688904,429.1353149,424.5223999,426.6337891,3405,10/16/2023
427.6911926,428.7940063,425.2478943,428.2705994,2623,10/17/2023
425.4681091,427,424.8999939,426.4396973,4565,10/18/2023
420.8039856,422.8753052,419.7506104,422.1413879,6330,10/19/2023
413.2424927,417.4413147,413,416.3528137,7528,10/20/2023
411.7495117,413.7196045,408.8002014,413.0783997,7641,10/23/2023
414.2077026,415.3138123,410.2001038,410.5895996,8771,10/24/2023
412.3078003,414.6799011,411.0101013,413.0353088,4586,10/25/2023
409.0299988,410.5100098,405.2542114,407.9685974,10568,10/26/2023
405.3799133,409,405.1000061,408.1394043,19442,10/27/2023
405.8598938,408.0015869,404.2000122,407.3182068,6377,10/30/2023
409.7562866,409.7562866,405.8999939,406.1057129,5757,10/31/2023
414.1193848,414.8634033,410.2001953,411.0090942,3505,11/1/2023
420.290802,420.290802,415.6068115,415.9753113,4863,11/2/2023
422.351593,422.5669861,420.0270996,421.3973999,4614,11/3/2023
421.2213135,422.2000122,421.1000061,421.9494019,3865,11/6/2023
423.8161926,424.2409058,421.0761108,421.2142029,2297,11/7/2023
422.3529053,424.6077881,422.1661987,422.7858887,2730,11/8/2023
424.2944031,425.1062927,422.8174133,423.2727051,3322,11/9/2023
423.2737122,423.5206909,420.4599915,422.7009888,3801,11/10/2023
425.8613892,426.156189,424.3747864,424.776001,6866,11/13/2023
428.8775024,429.7756042,424.9150085,426.0150146,4191,11/14/2023
430.0480042,431,429.2316895,429.2316895,4108,11/15/2023
427.8120117,429.8934937,427.1835022,429.6426086,3154,11/16/2023
429.3662109,431.4515991,428.8858032,430.7391968,3505,11/17/2023
429.5827026,429.6308899,428.1000061,428.5129089,5211,11/20/2023
429.8890076,430.5083923,428.8999939,430.0899963,2295,11/21/2023
433.5252991,434.0882874,430.7000122,430.7618103,4619,11/22/2023
433.0303955,433.4093933,432,432.6662903,1827,11/23/2023
432.2200928,433.339386,431.6582947,432.5245056,3324,11/24/2023
431.7633057,432.2737122,430.2999878,431.2354126,4154,11/27/2023
430.8338013,430.8955994,428.6593018,430.6755066,3413,11/28/2023
431.3703003,432.9996948,430.0842896,430.4865112,4355,11/29/2023
432.9942932,434.3652954,432.142395,432.5734863,4220,11/30/2023
438.069397,438.2781067,434.938385,435.3705139,5477,12/1/2023
437.2897949,438.76651,437.0002136,438.0440979,11485,12/4/2023
439.4932861,439.75,436.5,437.3814087,4677,12/5/2023
440.3250122,442.2314148,440.3250122,441.20401,4320,12/6/2023
440.6567993,441.3138123,438.6066895,439.4484863,3817,12/7/2023
443.2661133,444.2720032,440.8999939,441.1958008,4197,12/8/2023
445.1534119,446.0562134,443.2600098,444.2727966,4500,12/11/2023
444.8670044,446,443.8757935,445.7271118,3373,12/12/2023
446.7626953,447.4627075,446.4628906,446.8692932,2994,12/13/2023
446.5696106,451.4118958,446.1535034,450.6749878,7248,12/14/2023
449.6964111,449.9999084,448,448.118103,3356,12/15/2023
449.7825928,450,448.5,449.1673889,4972,12/18/2023
450.2554932,450.8688965,449.2000122,450.4554138,6317,12/19/2023
451.8132019,452,450.5000916,451.5827026,2717,12/20/2023
448.1921082,449.5126038,447.0061951,448.7927856,4874,12/21/2023
449.7156982,450.4754028,447.7022095,448.5198975,5087,12/22/2023
448.328186,450.9147034,447.5,450.3074036,5694,12/27/2023
450.1264954,450.6946106,448.3999939,449.9444885,4847,12/28/2023
448.8370972,452.0339966,448.8370972,451.1828003,5024,12/29/2023
451.0107117,452.5,449.70401,452.22229,7976,1/2/2024
449.0372925,451.2701111,448.2999878,450.7370911,6870,1/3/2024
448.8048096,453.2085876,446.8460083,448.8522034,11056,1/4/2024
447.8262024,448.6651001,445.7099915,446.8450012,4561,1/5/2024
448.7236023,449,445.8999939,447.2799988,17328,1/8/2024
452,452,449.8912048,451.6765137,6882,1/9/2024
452.0869141,453.2943115,451.5184021,452.3927917,3671,1/10/2024
450.2468872,456.4100037,450.1099854,454.7297974,4869,1/11/2024
453.6549072,455.0819092,452,452.450592,4378,1/12/2024
453.8309937,454.5577087,453.1075134,454.2786865,4362,1/15/2024
454.9421082,455.6028137,451.8164978,451.9967041,9989,1/16/2024
451.8669128,455.9999084,449.9551086,451.1337891,6202,1/17/2024
453.7904053,454.0246887,450.5657959,450.9751892,6568,1/18/2024
455.4356079,456.6300049,454.6119995,455.5300903,3888,1/19/2024
460.5516968,461.6300049,459.15979,459.7713013,6280,1/22/2024
461.0997009,462,459.2000122,460.1250916,5085,1/23/2024
463.4603882,464.15979,462.2999878,463.4046021,4702,1/24/2024
465.7080078,465.7080078,461.5,462.0905151,3967,1/25/2024
466.0299988,466.5509949,464.2485962,465.0949097,6461,1/26/2024
468.0813904,468.4101868,466.25,466.5755005,10954,1/29/2024
469.1618042,470.7182007,468.3168945,469.7695007,9592,1/30/2024
466.3853149,469.9999084,465.5520935,469.5382996,5412,1/31/2024
464.2286987,467.0430908,463.5000916,466.1221008,11536,2/1/2024
472.005188,472.005188,467.9979858,468.4453125,6360,2/2/2024
472.5169067,474.1196899,471.6000061,472.3644104,8573,2/5/2024
473.7663879,474.7398987,472.5,473.7445068,7860,2/6/2024
475.7850037,476.6677856,473.2000122,473.8566895,7417,2/7/2024
475.8749084,477.2504883,475.8597107,476.3833923,8611,2/8/2024
476.6423035,477.9031067,476.2546997,476.5602112,6800,2/9/2024
480.5184021,480.5184021,477.7207947,477.8742981,9337,2/12/2024
475.7236938,479.3377991,474.0003052,479.1130981,10510,2/13/2024
476.6072083,478.0834045,475.7500916,476.1756897,5394,2/14/2024
479.0562134,480.394104,478,479.8564148,6116,2/15/2024
480.9862976,483,479.4902954,481.7319031,10541,2/16/2024
479.9934998,480.7013855,478.7999878,479.0353088,7174,2/19/2024
475.3208923,478.9721069,474.7001038,478.8877869,7093,2/20/2024
474.7710876,475.8204956,474.2384033,475.4328003,6265,2/21/2024
482.9613037,482.9613037,478.6560059,479.4276123,8466,2/22/2024
484.6088867,486.1792908,483.283905,483.9614868,5681,2/23/2024
482.8937988,484.1437988,482.5986938,483.6473083,6706,2/26/2024
482.1986084,484,481.1216125,482.2449951,4527,2/27/2024
482.4999084,483.5067139,481.5,483.188385,5386,2/28/2024
483.5574951,484.7399902,480.9002991,482.2549133,9380,2/29/2024
487.104187,487.7453918,485.0137024,486.5303955,7274,3/1/2024
486.9659119,488.2741089,486.2156982,487.5006104,10911,3/4/2024
483.5577087,486.8883057,482.9104919,486.4923096,7955,3/5/2024
485.0873108,486.1777039,483.7851868,483.9988098,6507,3/6/2024
487.1588135,488.3764038,482.8111877,483.6193848,6943,3/7/2024
487.3530884,490,487,488.4104919,7534,3/8/2024
484.21521,484.4299927,482.3218079,483.9110107,11012,3/11/2024
488.2261963,489.6401978,484.5,486.2489929,4675,3/12/2024
488.3667908,489.5588989,488.0983887,489.3157959,7035,3/13/2024
488.4848938,490.5112,487.2962952,489.8160095,9640,3/14/2024
485.4921875,490.1799927,485.4921875,488.9002991,5192,3/15/2024
489.7999878,490.1919861,486.7087097,487.6470032,6507,3/18/2024
490.8192139,490.8192139,487.8785095,489.4988098,4538,3/19/2024
491.8634949,493.0075989,491.1113892,491.3367004,4725,3/20/2024
498.9136047,499.2904968,495.0674133,496.3876953,4719,3/21/2024
498.759613,500.3190918,498.2037964,499.0595093,5724,3/22/2024
497.052887,498.7605896,496.052887,498.255188,11636,3/25/2024
498.2655945,498.7138977,496.9888916,497.4083862,4734,3/26/2024
497.8262024,499.4873047,497.1236877,497.9707947,7997,3/27/2024
501,501.8414001,500.303009,500.7659912,7739,3/28/2024
496.8670044,504.0450134,495.848999,502.6000977,14091,4/2/2024
497.372406,497.9555054,495.6239929,497.3937988,9438,4/3/2024
497.8132019,498.7578125,496.5845032,497.1917114,5732,4/4/2024
494.219696,495.1671143,491.0101013,491.5390015,17197,4/5/2024
495.4014893,496.6856995,494.0010986,494.5956116,11969,4/8/2024
492.4718933,495.9176941,491.2886963,495.2484131,7630,4/9/2024
494.9695129,496.5519104,491.2755127,496.1148987,3849,4/10/2024
495.5031128,496.968689,493.2999878,495.9078979,4126,4/11/2024
498.1353149,501.52771,497.2934875,500.8676147,4304,4/12/2024
496.9299011,500.2461853,495.8464966,497.8518066,4419,4/15/2024
489.20401,490.991394,487.480011,489.776001,10433,4/16/2024
486.3671875,490.8085938,486.3671875,488.2424927,4261,4/17/2024
487.5723877,488.2106018,484.6494141,486.5181885,4518,4/18/2024
483.1470947,484.9999084,481.6159058,482.498291,6380,4/19/2024
483.8919983,485.7825012,483,484.0447998,4587,4/22/2024
489.2648926,490.0024109,485.1271973,487.0834961,5088,4/23/2024
489.5704956,492.1984863,488.6322937,491.7514954,4567,4/24/2024
483.5025024,488.1596985,481.9823914,486.7394104,6569,4/25/2024
492.3669128,493.5,488.4501038,489.7593994,4380,4/26/2024
492.1051025,494.4899902,492.1051025,493.1523132,6605,4/29/2024
490.9035034,493.5856934,490.4200134,493.4081116,4230,4/30/2024
486.2999878,489.7184143,486.2446899,487.3476868,13989,5/2/2024
491.2250061,492.7893066,488.8605957,489.5582886,5474,5/3/2024
494.7933044,495.1052856,492.7001038,493.4031982,5142,5/6/2024
498.4307861,498.6362915,496.89151,497.5664978,4984,5/7/2024
498.4541931,499.4970093,496.6499939,498.9301147,3040,5/8/2024
499.3999939,499.5,497.6329956,498.4938965,1407,5/9/2024
501.0935059,502.4826965,500.8078918,501.2901001,4092,5/10/2024
500.3508911,501.9255066,500.2680969,501.7261047,5522,5/13/2024
500.0331116,501.260498,499.1000061,500.6520996,4896,5/14/2024
503.550293,503.8500061,501,501.6659851,3231,5/15/2024
505.8570862,506,505.0000916,505.5986023,2958,5/16/2024
504.1500854,505.4320068,503.7000122,504.4814148,2822,5/17/2024
507,507,505,505.2438049,3512,5/20/2024
505.9595947,506.1640015,504.4511108,505.4356995,4780,5/21/2024
506.1239929,507,505.5100098,505.8662109,3332,5/22/2024
506.2308044,509,504.7999878,508.0979919,6080,5/23/2024
504.4655151,505,502.0462952,502.8536072,5597,5/24/2024
505.6213074,505.6213074,504.0201111,504.668396,4298,5/27/2024
503.4440918,505.6300049,503.2896118,505.1888123,6540,5/28/2024
501.6600037,502.9989014,500.019989,502.5953979,6505,5/29/2024
500.1842957,500.9979858,499.1000061,500.0895996,5545,5/30/2024
497.0021057,503.6108093,496.6950073,499.7135925,6534,5/31/2024
500.549408,504.9841919,500.3735046,504.2677917,7581,6/3/2024
499.6329041,501.726593,498.3096008,500.3707886,4949,6/4/2024
505.3656006,505.7872925,502.032196,502.6448975,3416,6/5/2024
507.3837891,508.2999878,506.4570923,507.5621948,3960,6/6/2024
510.0819092,510.8853149,505.7695007,507.8140869,6715,6/7/2024
512.135376,512.135376,508.9548035,510.1145935,6326,6/10/2024
511.3410034,511.894989,509.4258118,511.7710876,4931,6/11/2024
513.9816895,516.7600098,512.2871704,512.9000244,5335,6/12/2024
514.052002,515.4899902,512.7208252,514.6693726,5898,6/13/2024
515.5385132,516.9666138,513.2578125,516.4102783,7330,6/14/2024
515.3078003,516.9349976,514.0673218,516.5971069,11740,6/17/2024
518.3372192,519.0161743,517.3900757,518.2907715,6410,6/18/2024
519.1286011,519.9998779,518.4863892,519.7758179,3585,6/19/2024
521.3150024,522.4998779,520.1942139,520.7694092,6022,6/20/2024
519.2778931,521.2999268,518,519.7479248,6108,6/21/2024
520.149292,520.503479,517.4727783,519.0244141,9043,6/24/2024
519.9011841,520.2886963,517.5133057,518.3065186,6369,6/25/2024
519.9765015,523.0537109,519.5,521.847229,7744,6/26/2024
519.6729736,521.2857056,519.5,520.5159302,5522,6/27/2024
521.6237183,524.0789795,521.005188,522.5952148,5144,6/28/2024
518.6427002,520.9578857,516.9459229,519.0714722,9914,7/1/2024
519.4609985,520,516.6290283,518.1461792,8112,7/2/2024
521.0922852,522.2841187,520.0684204,521.3474731,5332,7/3/2024
522.2717285,523.8475952,522.0300293,522.8850708,4974,7/4/2024
522.5180054,524,521.036377,522.8485107,5963,7/5/2024
523.4337158,524.4915771,522.3104858,522.7196045,6734,7/8/2024
524.0609131,525.40448,523.5023804,524.3848877,6103,7/9/2024
526.2675171,526.2675171,524.0112915,524.2664185,4700,7/10/2024
525.4376831,529.0999756,525.4376831,528.6373291,5402,7/11/2024
527.9525146,528.1976929,523.9899902,525.7363892,5837,7/12/2024
527.9855957,528.9642944,526.460022,527.8945923,8396,7/15/2024
528.6555176,529.8671265,525.4782715,526.9389038,5308,7/16/2024
523.1370239,527.5739136,522.5,527.2595215,6484,7/17/2024
520,525.8521118,520,524.088623,5544,7/18/2024
517.1353149,520.3668213,516.6074219,519.9967041,5823,7/19/2024
519.2744751,521.6525269,517.5004272,518.1437988,6151,7/22/2024
524.1566772,524.2589722,519.8613281,520.8518066,8103,7/23/2024
515.0570068,521.576416,514.2828979,519.0429077,6536,7/24/2024
512.4387207,513.177124,508,512.1760254,8507,7/25/2024
513.2952271,515,510.7001038,511.3310852,6528,7/26/2024
514.4263916,518.9857788,514.3532715,516.7938843,4839,7/29/2024
514.7399292,518.6893921,514.4000244,516.0897827,4278,7/30/2024
522.5437012,522.5437012,518.5446167,519.461792,6511,7/31/2024
517.2160034,525,517.2160034,523,7962,8/1/2024
496.6101074,510.0820923,495.0000916,509.5010986,12875,8/2/2024
485.4674072,488,473.2225037,484.0751953,28482,8/5/2024
489.7593079,492.1711121,484.663208,489.5741882,14297,8/6/2024
496.7695923,498.6033936,491.5,492.4064026,9399,8/7/2024
496.4932861,497.4227905,485.5,487.4928894,8520,8/8/2024
498.7511902,500.9877014,496.3999939,497.6317139,5045,8/9/2024
499.4729004,501.8590088,498.3999939,500.6116943,5961,8/12/2024
504.4794006,504.6499939,500.2000122,502.0632019,4535,8/13/2024
505.6991882,505.8165894,501.6852112,505.6676941,4532,8/14/2024
514.4653931,514.8775024,506.4605103,507.4964905,4272,8/15/2024
515.1779785,517.4099121,513.1616211,517.0264282,3299,8/16/2024
516.5307007,516.6953735,513.9500122,514.5552979,4027,8/19/2024
515.3331299,519.0775146,514.9832764,518.2244263,4217,8/20/2024
515.8781738,518.2706299,515.1420898,515.7637939,2627,8/21/2024
516.9307861,519.6998291,516.2034302,516.8624268,4757,8/22/2024
516.9622192,518.6907959,514.9000244,516.0430908,3830,8/23/2024
516.7672729,519.8032227,516.387085,517.1574097,6449,8/26/2024
516.8909912,518.0316772,515.5,517.4541016,3412,8/27/2024
516.953125,520.3942261,516.8909912,518.7963867,6139,8/28/2024
523.038208,523.9592285,517.4682007,517.4682007,3935,8/29/2024
521.0153198,523.7556152,521.0153198,521.4307861,8478,8/30/2024
524.201416,524.6873779,522.0421753,523.5560913,5223,9/2/2024
519.0213013,525.1848755,517.199585,524.8253174,6293,9/3/2024
512.7255859,515.0360718,511.1000977,511.6882935,6809,9/4/2024
509.4580994,514.1099854,509.2189941,511.3743896,7403,9/5/2024
502.5419006,511.6951904,501.7799988,507.5990906,7663,9/6/2024
508.6727905,509.9956055,505.4515991,506.0910034,6767,9/9/2024
509.5444946,511.0795898,508.0820923,508.0874023,4011,9/10/2024
507.1431885,512.2523804,505,509.4522095,3391,9/11/2024
516.6148071,518.6547241,514.1555786,518.1467896,3036,9/12/2024
520.3690796,520.5,517.6328125,518.3012695,3884,9/13/2024
518.0999756,519.6541138,516.696106,518.7142944,4558,9/16/2024
521.1304932,522.453186,519.3491821,519.8416138,3927,9/17/2024
518.631897,520.380127,517.8978882,520.1583252,2807,9/18/2024
525.7595825,526.9998779,522.0006714,523.2235107,5091,9/19/2024
522.5787964,524.861084,521.3666992,524.0126953,4776,9/20/2024
526.0324707,526.7304077,523.5,523.7147827,4512,9/23/2024
525.809082,528,523.7033081,527.8815918,4790,9/24/2024
526.1287842,526.1287842,523.1843262,523.3787231,4632,9/25/2024
527.2877808,531.8837891,527.2877808,530,6301,9/26/2024
529.3311768,530,528.0999756,529.427002,6123,9/27/2024
528.0172119,529,525.0999756,527.9155884,7096,9/30/2024
529.1799927,533.3297729,527,530.7382813,7001,10/1/2024
531.2225952,531.2225952,527.2000122,529.055603,7186,10/2/2024
529.8676147,530.9998779,527.5,529.8001709,5485,10/3/2024
533.2825928,536.6757202,528.8148804,529.1740723,8301,10/4/2024
534.8237915,535.8757935,533,535.4868774,7565,10/7/2024
534.6273193,534.8515015,529.7946167,529.9661255,6450,10/8/2024
537.90979,538.3560181,533.6668091,534.2672119,27643,10/9/2024
539.4318848,539.7348022,537,539.3754883,4087,10/10/2024
541.4578247,541.9998779,537.1636963,538.5283813,6537,10/11/2024
545.7426147,546.5499878,541.8508911,542.3624878,6057,10/14/2024
544.1516724,548.0018921,543.244873,547.7581177,7733,10/15/2024
544.1865234,544.8842163,542.3900757,543.2161865,4159,10/16/2024
549.2598877,551.8131714,546.5021973,547.1203003,6534,10/17/2024
548.2901001,549.2598877,546.960022,548.0765991,4049,10/18/2024
546.5499268,549.4863892,546.1646729,548.6107788,6752,10/21/2024
547.09198,547.5222168,544.7999878,547.3129883,4931,10/22/2024
545.0689087,549.4053955,544.8267212,548.4274902,6652,10/23/2024
544.4285889,547.5344849,544.1936035,546.2418213,6119,10/24/2024
546.2999268,547.3825073,543.6217041,544.2476807,5173,10/25/2024
545.9569702,547.4611816,544.5499878,546.9486084,6788,10/28/2024
546.4708862,547.2651978,545.2800293,546.7160034,5890,10/29/2024
543.6516724,546.661499,542.7310181,546.3880005,7087,10/30/2024
534.4171143,538.6824951,533.2800293,538.3261719,9573,10/31/2024
538.4003296,539.2009277,533.6696777,533.8483887,6714,11/1/2024
533.7999878,535.6149902,532.4227905,534.8421021,10684,11/4/2024
536.460022,537.0405884,533.1436768,534.088623,6053,11/5/2024
553.008606,558.1876831,551.0789185,553.6660767,13391,11/6/2024
556.5263062,556.9465942,554.359375,555.184082,7956,11/7/2024
560.5192871,560.5192871,555.4129028,558.5977783,8210,11/8/2024
566.609375,567.6704712,564.3729248,564.4743042,12601,11/11/2024
564.7813721,566.8338013,564.21698,565.6442261,7577,11/12/2024
566.6851807,566.6851807,561.6002197,563.3021851,9622,11/13/2024
566.3442993,570.3123779,565.1130981,566.8637085,12120,11/14/2024
559.3516846,562.5640259,558.6558838,561.9390259,8020,11/15/2024
560.7080078,560.7980957,557.0089111,559.1591797,8190,11/18/2024
560.0883179,561.1057739,553.75,560.8300781,9859,11/19/2024
560.6566162,563.7528076,559,562.5830078,9209,11/20/2024
568.0811157,568.0811157,561,562.6658936,8248,11/21/2024
574.3262939,575.7766113,569,569.0759277,8363,11/22/2024
573.3782959,575.8494263,572.1199951,575.5880737,9037,11/25/2024
573.9453735,574.2937012,570.2991943,572.0305786,8322,11/26/2024
569.072876,573.5487061,568.2000732,573.3834229,8980,11/27/2024
571.9232178,572.4700928,570.7999878,572.100708,5755,11/28/2024
574.0115967,574.0319824,570.5015259,571.0004883,7490,11/29/2024
578.8051758,579.331604,575.0327759,575.7706909,12671,12/2/2024
578.4058228,579.3007202,577.2113037,579.0297241,12354,12/3/2024
580.2022095,582.7322998,579.2689209,579.694397,8426,12/4/2024
579.6776123,581.8317261,578.6503906,580.5881958,7897,12/5/2024
579.8651733,581.4458008,576.8635254,577.9013062,9804,12/6/2024
577.9987793,581.2921753,576.5,580.9420166,8656,12/9/2024
578.9641724,579.9935913,577.2000122,577.5444946,5806,12/10/2024
582.3543701,582.6276855,577.5126953,578.1740112,9365,12/11/2024
581.3306274,582.9963989,579.7608032,581.1790161,13448,12/12/2024
578.1915283,581.9542847,576.6968994,581.3613892,7780,12/13/2024
579.1807251,580.0169067,576.9492188,577.6417236,8673,12/16/2024
577.5822754,579.3485718,575.7006226,577.6602783,8597,12/17/2024
578.7501221,579.8200073,576.8599854,578.1016846,7246,12/18/2024
569.4890747,573.6293945,566.5,568.1065063,13143,12/19/2024
570.2941284,570.397583,557.8001099,564.057373,12022,12/20/2024
569.5717773,571.65802,567.7863159,570.8787842,9837,12/23/2024
574.2827759,575.980896,572.8425293,573.9099121,3799,12/24/2024
572.4967041,576.5415039,570,575.9379883,13175,12/27/2024
570.0639038,572.3721924,565.3737183,570.9108887,13290,12/30/2024
570.4489746,571,567.0441284,567.8383179,3839,12/31/2024
576.4609985,576.4609985,570.7000122,571.8602905,17281,1/2/2025
575.328125,575.5621948,571.8740234,573.3848877,8650,1/3/2025
579.090271,579.2830811,574.7000122,576.215271,13612,1/6/2025
574.802124,578.071106,573.5,574.7042847,10785,1/7/2025
575.1835938,577.7700195,572.4174194,574.918396,7921,1/8/2025
575.2633057,575.7404785,573.6619263,573.9998169,7660,1/9/2025
569.982605,575.8881226,569,574.4993896,9934,1/10/2025
569.0404053,570.7396851,566.1000977,569.1066895,10205,1/13/2025
568.2828979,573.4077148,567.2000732,572.4251099,9548,1/14/2025
577.5994263,578,568.5,568.612793,7745,1/15/2025
579.0487061,581.3997803,577.9799805,580.9940796,8041,1/16/2025
584.0484009,584.9793091,579.5834961,580.0361938,9888,1/17/2025
581.177124,583.947998,579.8001709,583.4511108,11748,1/20/2025
581.6029053,584.2255249,580.7000122,581.0874023,9044,1/21/2025
586.6264038,586.6627197,583.5595093,584.7896118,9672,1/22/2025
587.6348267,588.3953247,584.6000977,585.9796753,8324,1/23/2025
584.9174805,586.8967285,584.0003052,586.7974243,9580,1/24/2025
575.4807739,578,569,577.4708862,18894,1/27/2025
582.8463745,584.4561157,579.4000854,581.2302856,8698,1/28/2025
584.7312012,587.8900757,584.1218872,586.8123779,9898,1/29/2025
586.2172852,588.3599854,584.5999756,586.8740845,11952,1/30/2025
592.1447754,593.4938965,590.5881958,590.6514893,10023,1/31/2025
586.8807983,586.998291,582,584.7854004,18489,2/3/2025
586.7382813,586.7999878,582.0256958,584.9968262,9883,2/4/2025
584.8790283,584.9816895,581.75,583.3085938,9616,2/5/2025
591.6759033,592.3485107,589.8356934,590,8118,2/6/2025
590.6680908,593,589.5,591.1738281,10933,2/7/2025
593.8081055,594.7030029,591.1801147,592.0361938,9810,2/10/2025
592.307373,593.647522,591.0518188,592.7974854,11837,2/11/2025
588.3859253,593.4000244,587.0001221,591.1862183,10708,2/12/2025
591.40802,591.9945068,587.2974854,589.1246948,11879,2/13/2025
